FileName,Label
IM000291.png,R
IM000146.png,L
IM000168.png,L
IM000349.png,R
20060411_62319_0200_PP.png,L
IM002718.png,R
20051110_35239_0400_PP.png,R
20060412_60825_0200_PP.png,R
20060407_45362_0200_PP.png,R
20060530_55628_0100_PP.png,L
20060412_57952_0200_PP.png,R
IM002649.png,R
IM002946.png,L
IM003595.png,L
20051205_58080_0400_PP.png,R
20060410_39606_0200_PP.png,L
20051205_59702_0400_PP.png,R
IM004508.png,L
20060523_49573_0100_PP.png,R
IM003788.png,L
20051205_59538_0400_PP.png,L
20060407_41809_0200_PP.png,R
20060529_56948_0100_PP.png,R
IM001630.png,L
IM000167.png,R
20051208_41373_0400_PP.png,L
IM001294.png,L
IM003176.png,R
20060407_40957_0200_PP.png,L
20060411_60009_0200_PP.png,R
20051205_58577_0400_PP.png,L
20060412_52020_0200_PP.png,R
20060411_58736_0200_PP.png,L
20060412_52668_0200_PP.png,R
20060412_52122_0200_PP.png,L
IM002982.png,R
20051130_53623_0400_PP.png,L
20060410_44934_0200_PP.png,R
20051020_44431_0100_PP.png,L
20060407_39546_0200_PP.png,R
20060412_63032_0200_PP.png,L
20060411_58134_0200_PP.png,R
IM001387.png,R
20051130_59186_0400_PP.png,R
20060530_51254_0100_PP.png,R
20051020_44714_0100_PP.png,L
IM004132.png,L
IM000312.png,L
IM003413.png,R
20060410_39695_0200_PP.png,R
IM004342.png,L
IM004653.png,R
20060530_53617_0100_PP.png,L
20060522_46379_0100_PP.png,R
20060523_50489_0100_PP.png,L
20051020_64775_0100_PP.png,R
20051110_38313_0400_PP.png,R
20051216_44961_0200_PP.png,L
20051130_53663_0400_PP.png,R
20051116_44615_0400_PP.png,R
20060407_41937_0200_PP.png,R
20060411_59812_0200_PP.png,R
IM000888.png,R
20051216_45226_0200_PP.png,R
IM001926.png,R
20051130_58716_0400_PP.png,R
IM002908.png,R
IM002149.png,R
IM004461.png,R
20060411_60263_0200_PP.png,R
IM001461.png,L
20051214_56944_0100_PP.png,R
IM003431.png,L
IM002697.png,R
IM000537.png,R
20051021_39552_0100_PP.png,L
IM001476.png,R
20060411_61624_0200_PP.png,R
IM001644.png,L
20060412_59338_0200_PP.png,R
IM002494.png,R
20060529_56700_0100_PP.png,R
20051213_61951_0100_PP.png,L
20060407_39780_0200_PP.png,L
IM004177.png,R
IM002945.png,R
IM000220.png,R
IM001160.png,L
20060529_57063_0100_PP.png,L
20051020_64570_0100_PP.png,L
IM003359.png,L
IM002020.png,L
20051116_54587_0400_PP.png,L
IM004161.png,L
IM003949.png,L
IM002643.png,R
20060407_44743_0200_PP.png,R
20060530_53042_0100_PP.png,R
IM000768.png,R
20051117_37213_0400_PP.png,L
20060411_61781_0200_PP.png,R
20060407_43460_0200_PP.png,L
IM004306.png,L
IM000999.png,L
IM003330.png,R
20060407_40761_0200_PP.png,L
20060523_45389_0100_PP.png,L
20051202_39708_0400_PP.png,L
IM004569.png,R
20051130_59464_0400_PP.png,L
20060411_61564_0200_PP.png,L
20051214_40361_0100_PP.png,R
IM000473.png,R
20060411_58891_0200_PP.png,R
20060410_44364_0200_PP.png,L
IM003694.png,L
IM003563.png,R
IM003337.png,L
20051214_57154_0100_PP.png,L
20051216_44420_0200_PP.png,L
20060411_60533_0200_PP.png,L
20051212_41169_0400_PP.png,L
IM002650.png,L
20060530_55451_0100_PP.png,R
IM000379.png,L
20060410_44124_0200_PP.png,L
20051201_38211_0400_PP.png,R
IM004392.png,R
20060523_50790_0100_PP.png,R
IM000834.png,L
20051205_35408_0400_PP.png,L
20051117_37078_0400_PP.png,R
IM000013.png,L
20051214_51811_0100_PP.png,R
20051020_44782_0100_PP.png,L
IM004005.png,R
20051021_40018_0100_PP.png,R
20051207_56227_0400_PP.png,L
20051130_60740_0400_PP.png,R
IM001798.png,R
20051205_35276_0400_PP.png,R
20051205_58150_0400_PP.png,R
20051216_43814_0200_PP.png,R
20051207_62252_0400_PP.png,L
20051130_60715_0400_PP.png,L
20051214_52242_0100_PP.png,L
20060412_59196_0200_PP.png,L
IM002665.png,R
20051130_58998_0400_PP.png,R
IM001308.png,L
IM000205.png,L
IM000668.png,L
20060410_41603_0200_PP.png,R
20051213_62314_0100_PP.png,L
IM000500.png,L
20051216_47536_0200_PP.png,L
20060407_43223_0200_PP.png,R
20060523_48499_0100_PP.png,L
20060411_59941_0200_PP.png,L
IM003382.png,L
20051214_40529_0100_PP.png,R
IM001102.png,R
20060411_59549_0200_PP.png,R
IM002466.png,L
IM001643.png,R
20060411_62298_0200_PP.png,R
IM000057.png,L
IM001110.png,L
IM000206.png,R
IM001912.png,L
20060412_63088_0200_PP.png,R
20060411_61214_0200_PP.png,L
20051130_55048_0400_PP.png,L
IM001218.png,L
20060522_43758_0100_PP.png,R
IM003481.png,R
20051020_64653_0100_PP.png,R
IM001293.png,R
20060407_43746_0200_PP.png,L
IM000895.png,L
20060523_48477_0100_PP.png,R
20051020_63337_0100_PP.png,L
20051117_37042_0400_PP.png,R
IM001453.png,R
20060523_48990_0100_PP.png,R
IM002135.png,L
20051021_58683_0100_PP.png,R
IM004240.png,L
20051201_37409_0400_PP.png,R
20060411_58238_0200_PP.png,L
20060407_44061_0200_PP.png,L
IM003519.png,R
20060412_58497_0200_PP.png,L
20051020_44923_0100_PP.png,L
20060411_59176_0200_PP.png,R
IM001581.png,R
20060412_52587_0200_PP.png,R
IM003423.png,R
20060411_59587_0200_PP.png,L
IM004305.png,R
IM003034.png,R
20051020_53178_0100_PP.png,L
IM003632.png,L
IM000998.png,R
IM003124.png,R
20060522_46149_0100_PP.png,L
20060523_49726_0100_PP.png,R
IM001483.png,R
20051216_46156_0200_PP.png,R
IM002201.png,R
IM004765.png,R
20060412_52758_0200_PP.png,R
IM001490.png,R
IM003035.png,L
IM003230.png,R
20060412_52910_0200_PP.png,R
20051205_31949_0400_PP.png,R
20051020_62802_0100_PP.png,L
IM003243.png,R
IM002522.png,R
20051202_51574_0400_PP.png,R
20051202_55797_0400_PP.png,L
20060411_61548_0200_PP.png,R
20060523_45812_0100_PP.png,L
IM000924.png,R
20060407_46070_0200_PP.png,L
20051214_51609_0100_PP.png,L
20051214_52695_0100_PP.png,R
20051214_42133_0100_PP.png,R
20060412_51860_0200_PP.png,L
20051116_43801_0400_PP.png,L
IM004654.png,L
IM001026.png,L
20051202_51518_0400_PP.png,L
20060523_49191_0100_PP.png,L
20051116_43585_0400_PP.png,L
20060410_44601_0200_PP.png,R
20051202_55650_0400_PP.png,R
IM004006.png,L
20060523_45216_0100_PP.png,R
20051020_63829_0100_PP.png,L
20051205_58373_0400_PP.png,R
20051116_54839_0400_PP.png,R
20051201_38155_0400_PP.png,L
20051117_37051_0400_PP.png,L
20051205_58177_0400_PP.png,L
20051020_44261_0100_PP.png,R
20060407_41177_0200_PP.png,L
IM002802.png,R
IM001336.png,R
IM000880.png,R
20051116_44648_0400_PP.png,L
20051208_39524_0400_PP.png,R
20060530_53816_0100_PP.png,R
20051130_53586_0400_PP.png,L
IM004668.png,L
IM000567.png,R
20051109_59969_0400_PP.png,R
20060411_61196_0200_PP.png,R
IM003057.png,R
IM003766.png,L
IM000305.png,R
20060529_56255_0100_PP.png,R
20051214_42197_0100_PP.png,L
IM003323.png,R
20051202_54744_0400_PP.png,L
IM001232.png,L
IM000122.png,R
IM000826.png,L
IM002322.png,L
20051130_60448_0400_PP.png,R
20051213_62383_0100_PP.png,R
20060530_55816_0100_PP.png,R
IM002508.png,R
IM000101.png,R
IM001124.png,L
20060411_57879_0200_PP.png,L
IM000985.png,R
20051205_57799_0400_PP.png,L
IM002726.png,L
20060523_45369_0100_PP.png,R
IM004805.png,R
20051213_62705_0100_PP.png,L
20060530_53928_0100_PP.png,R
20051205_57780_0400_PP.png,L
20051202_54208_0400_PP.png,L
20051130_59749_0400_PP.png,L
20060522_45583_0100_PP.png,L
IM000725.png,L
IM001300.png,L
20060407_39328_0200_PP.png,L
20060529_56592_0100_PP.png,L
IM004812.png,L
20060412_57974_0200_PP.png,L
20060412_60545_0200_PP.png,R
IM000056.png,R
IM002781.png,L
20060407_46050_0200_PP.png,R
20060412_61615_0200_PP.png,L
IM002033.png,R
20060412_58471_0200_PP.png,R
IM001401.png,L
20051214_57260_0100_PP.png,L
20051021_58802_0100_PP.png,L
20060411_61901_0200_PP.png,L
IM003221.png,R
20051130_60532_0400_PP.png,R
20051130_59284_0400_PP.png,L
IM000805.png,R
20060412_61222_0200_PP.png,L
IM004399.png,L
IM001335.png,L
20060411_61419_0200_PP.png,L
20060411_61808_0200_PP.png,L
20051020_44901_0100_PP.png,R
IM002658.png,R
IM001765.png,R
20060411_58221_0200_PP.png,R
20060411_61869_0200_PP.png,R
20060411_59919_0200_PP.png,R
20060412_52978_0200_PP.png,R
20051214_51469_0100_PP.png,L
20051110_34013_0400_PP.png,R
20051116_54832_0400_PP.png,L
20060412_61000_0200_PP.png,L
IM001139.png,L
IM001846.png,R
IM004737.png,L
20060523_49176_0100_PP.png,R
IM000561.png,L
20051110_35279_0400_PP.png,L
20051213_62188_0100_PP.png,L
IM003726.png,L
20051205_58060_0400_PP.png,L
IM001853.png,R
IM003969.png,L
20060407_39761_0200_PP.png,R
20051021_51625_0100_PP.png,L
IM000115.png,R
20051130_53991_0400_PP.png,R
20060523_50135_0100_PP.png,R
20060523_50469_0100_PP.png,R
20060407_44173_0200_PP.png,R
20060523_43196_0100_PP.png,L
20051020_44400_0100_PP.png,R
20060412_52446_0200_PP.png,L
20060523_48643_0100_PP.png,R
IM001371.png,R
20051214_50933_0100_PP.png,L
20051214_56534_0100_PP.png,R
20060523_45787_0100_PP.png,R
20051202_51599_0400_PP.png,R
20060523_50342_0100_PP.png,L
IM004154.png,R
IM000682.png,R
20060407_45494_0200_PP.png,L
IM004407.png,R
20051110_38111_0400_PP.png,L
20060407_45379_0200_PP.png,L
20051021_51994_0100_PP.png,L
20060410_45188_0200_PP.png,L
20051201_37534_0400_PP.png,L
20051116_58804_0400_PP.png,L
IM002268.png,R
20060412_58137_0200_PP.png,R
20051205_59651_0400_PP.png,L
20051216_45873_0200_PP.png,R
IM004811.png,R
IM003482.png,L
20051214_57817_0100_PP.png,L
20060529_57430_0100_PP.png,R
20051202_54547_0400_PP.png,R
IM000546.png,L
IM003108.png,R
20051130_55124_0400_PP.png,L
IM001484.png,L
IM001138.png,R
IM000851.png,L
20051202_54611_0400_PP.png,R
IM001964.png,R
20051116_43721_0400_PP.png,L
IM002400.png,L
20060410_41077_0200_PP.png,R
20051201_38291_0400_PP.png,L
20060523_49928_0100_PP.png,R
IM000594.png,L
20051021_40074_0100_PP.png,L
20060412_52425_0200_PP.png,R
IM000827.png,R
20051216_46827_0200_PP.png,R
20051021_39719_0100_PP.png,L
20051202_55582_0400_PP.png,L
IM001744.png,R
20060410_39334_0200_PP.png,R
20051214_51921_0100_PP.png,R
IM004312.png,R
IM000248.png,R
20051020_45068_0100_PP.png,L
20051130_60066_0400_PP.png,L
20051020_58065_0100_PP.png,L
IM004290.png,R
IM003215.png,L
20060523_50408_0100_PP.png,L
20051201_38321_0400_PP.png,R
20051201_38280_0400_PP.png,R
20060523_49449_0100_PP.png,R
20060412_58889_0200_PP.png,L
IM001109.png,R
IM001185.png,R
20060411_61060_0200_PP.png,L
IM004276.png,L
IM000087.png,R
IM004406.png,L
IM003827.png,L
20051216_43913_0200_PP.png,L
20060412_52371_0200_PP.png,L
20060412_61665_0200_PP.png,R
IM002895.png,L
IM001965.png,L
20051205_31994_0400_PP.png,L
20051212_38106_0400_PP.png,L
20060407_45852_0200_PP.png,L
20051214_56778_0100_PP.png,R
20051130_54323_0400_PP.png,L
20060410_44345_0200_PP.png,R
20060411_62373_0200_PP.png,R
20051020_57967_0100_PP.png,R
IM000263.png,R
IM000299.png,L
IM003406.png,L
IM003640.png,L
20051216_45595_0200_PP.png,R
20051202_36970_0400_PP.png,R
IM003229.png,L
IM001307.png,R
20051020_54209_0100_PP.png,R
IM002516.png,R
IM000769.png,L
20060522_46454_0100_PP.png,R
20051214_41429_0100_PP.png,R
IM002922.png,L
IM004035.png,R
20051205_59617_0400_PP.png,R
IM003454.png,R
IM001618.png,L
IM001950.png,L
IM003856.png,L
IM000079.png,L
20060529_57351_0100_PP.png,R
IM000923.png,L
20051205_35162_0400_PP.png,L
20051020_57157_0100_PP.png,L
IM000145.png,L
20051021_39914_0100_PP.png,L
20051214_51211_0100_PP.png,L
IM001832.png,L
IM003909.png,L
IM001597.png,L
20060530_55724_0100_PP.png,R
IM004155.png,L
IM002004.png,L
IM003580.png,L
20051201_37390_0400_PP.png,L
IM001152.png,R
IM003467.png,R
20060530_53954_0100_PP.png,L
20051020_64836_0100_PP.png,L
20060411_58971_0200_PP.png,R
20051214_41358_0100_PP.png,L
20060530_53271_0100_PP.png,L
20051207_54614_0400_PP.png,R
20051216_47514_0200_PP.png,R
20060412_58032_0200_PP.png,R
20060411_58071_0200_PP.png,L
IM002990.png,R
IM001440.png,L
20060412_58054_0200_PP.png,L
IM002719.png,L
20060410_41356_0200_PP.png,L
20051201_38466_0400_PP.png,L
IM000938.png,R
20051214_51178_0100_PP.png,R
20060412_52606_0200_PP.png,L
IM003264.png,R
20060523_49100_0100_PP.png,R
20060411_60368_0200_PP.png,L
20060407_45592_0200_PP.png,R
IM001224.png,R
IM000515.png,L
IM001881.png,L
20051020_64518_0100_PP.png,R
20060411_61702_0200_PP.png,L
IM000704.png,L
20060412_52860_0200_PP.png,L
20060407_41980_0200_PP.png,L
20051205_33012_0400_PP.png,L
20051213_61406_0100_PP.png,R
IM004241.png,L
20051216_47703_0200_PP.png,L
20051202_55498_0400_PP.png,R
20051116_54429_0400_PP.png,R
IM000131.png,R
IM004783.png,R
20051201_38103_0400_PP.png,L
IM001596.png,R
IM003453.png,L
IM001146.png,L
IM003390.png,L
IM001477.png,L
IM004798.png,R
IM001272.png,R
IM000406.png,L
20060412_51677_0200_PP.png,L
IM004638.png,R
20051201_38262_0400_PP.png,R
IM001246.png,L
IM001175.png,L
IM001737.png,R
20051216_44398_0200_PP.png,R
20051205_59715_0400_PP.png,L
20060407_39184_0200_PP.png,L
IM001167.png,R
20051216_45478_0200_PP.png,R
20051216_45499_0200_PP.png,L
20060412_59400_0200_PP.png,R
20060410_41880_0200_PP.png,R
20051116_54484_0400_PP.png,R
20060410_39075_0200_PP.png,L
20051216_44939_0200_PP.png,R
20060411_60347_0200_PP.png,R
20060412_57680_0200_PP.png,L
20051021_51748_0100_PP.png,R
IM004599.png,R
20051216_44252_0200_PP.png,L
IM000833.png,R
20060410_40605_0200_PP.png,R
20051202_55921_0400_PP.png,L
IM002578.png,L
IM000065.png,L
20051205_59858_0400_PP.png,L
20051205_59240_0400_PP.png,R
20060411_62036_0200_PP.png,R
20051130_55037_0400_PP.png,R
20060411_59638_0200_PP.png,R
20051130_54077_0400_PP.png,R
IM001927.png,L
20051216_45076_0200_PP.png,L
20051020_44284_0100_PP.png,L
20060529_57372_0100_PP.png,L
20051116_43710_0400_PP.png,R
IM004620.png,L
IM001804.png,R
20051020_63711_0100_PP.png,R
20060412_59636_0200_PP.png,R
20051205_58109_0400_PP.png,R
20060410_43979_0200_PP.png,L
20051130_59793_0400_PP.png,R
20051109_57843_0400_PP.png,R
20060523_50153_0100_PP.png,L
20060522_46400_0100_PP.png,L
20060407_39667_0200_PP.png,R
20051202_37199_0400_PP.png,R
IM004782.png,L
IM003982.png,R
20051116_58828_0400_PP.png,R
20060412_60978_0200_PP.png,R
20060410_39500_0200_PP.png,L
IM000108.png,L
20051205_59754_0400_PP.png,L
20060411_58469_0200_PP.png,R
IM001301.png,R
20060410_43675_0200_PP.png,R
20051214_42323_0100_PP.png,R
20051208_39546_0400_PP.png,L
20060523_49791_0100_PP.png,R
IM000992.png,L
20060530_55390_0100_PP.png,L
20051130_54846_0400_PP.png,L
20051021_58522_0100_PP.png,L
IM002481.png,R
20051205_59833_0400_PP.png,R
20051208_41318_0400_PP.png,R
20060410_44623_0200_PP.png,L
20051021_40377_0100_PP.png,R
20060411_62162_0200_PP.png,L
IM002414.png,L
20060412_61151_0200_PP.png,R
IM002269.png,L
IM001402.png,R
20060523_42953_0100_PP.png,L
IM004493.png,L
20051020_43808_0100_PP.png,R
IM001702.png,L
20051201_38537_0400_PP.png,L
20060410_39994_0200_PP.png,L
IM004012.png,R
20051130_54802_0400_PP.png,R
20051201_37462_0400_PP.png,L
IM001116.png,R
20060530_53421_0100_PP.png,R
IM002766.png,R
IM002921.png,R
20060523_48028_0100_PP.png,R
IM004093.png,L
IM001439.png,R
IM001008.png,R
IM004507.png,R
IM002251.png,R
IM000371.png,L
IM000732.png,R
IM004606.png,R
IM000326.png,L
IM000298.png,R
IM003391.png,R
20051116_43995_0400_PP.png,L
IM003812.png,L
IM002530.png,L
20060523_50234_0100_PP.png,R
20060410_44770_0200_PP.png,R
IM000472.png,L
IM000991.png,R
20051130_60040_0400_PP.png,R
20060412_59175_0200_PP.png,L
20051130_59964_0400_PP.png,R
20060411_61494_0200_PP.png,L
20060407_44422_0200_PP.png,L
20060410_44224_0200_PP.png,R
20051214_40767_0100_PP.png,L
20051110_35332_0400_PP.png,R
IM002276.png,L
IM000667.png,R
IM003570.png,L
20051116_44718_0400_PP.png,R
20051020_62337_0100_PP.png,R
20060412_59012_0200_PP.png,R
20051130_54476_0400_PP.png,R
20051205_57757_0400_PP.png,R
20060410_41747_0200_PP.png,R
20051207_55266_0400_PP.png,L
20060410_45167_0200_PP.png,R
20051021_39845_0100_PP.png,R
IM002635.png,R
20060410_39879_0200_PP.png,L
IM004470.png,L
IM001540.png,R
20060523_43248_0100_PP.png,R
20060412_52997_0200_PP.png,L
IM004398.png,R
20060410_39586_0200_PP.png,R
IM002509.png,L
20060529_56563_0100_PP.png,R
20051205_57809_0400_PP.png,R
20051020_56592_0100_PP.png,L
IM004554.png,L
IM001492.png,L
IM003983.png,L
20060523_48161_0100_PP.png,L
IM002019.png,R
IM000356.png,R
20051214_41490_0100_PP.png,L
20051020_58214_0100_PP.png,R
20051117_37100_0400_PP.png,L
20051116_59168_0400_PP.png,L
20060523_49681_0100_PP.png,L
IM000292.png,L
20051020_62577_0100_PP.png,R
20051202_55816_0400_PP.png,R
IM000449.png,L
IM003110.png,L
20060410_44106_0200_PP.png,R
20060411_57853_0200_PP.png,R
20060407_44866_0200_PP.png,R
20060530_53597_0100_PP.png,R
IM002584.png,R
20051020_44636_0100_PP.png,R
20060407_44636_0200_PP.png,L
20051213_62518_0100_PP.png,R
20051130_54616_0400_PP.png,L
20051021_58316_0100_PP.png,L
20060529_57447_0100_PP.png,L
IM004291.png,L
IM000066.png,R
IM000012.png,R
20060411_61979_0200_PP.png,L
IM002275.png,R
IM000538.png,L
IM003208.png,R
20060412_52520_0200_PP.png,L
IM002473.png,L
20051130_59869_0400_PP.png,L
20060523_45697_0100_PP.png,L
20060522_45853_0100_PP.png,R
20060411_62228_0200_PP.png,R
IM003430.png,R
20051216_45781_0200_PP.png,L
20060407_43856_0200_PP.png,L
IM000080.png,R
